idx,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41
654,9221.0,288.15625,53.89,2647.0,0.47676587,0.0033622559,0.022505127,6.0,3.3333333,0.6889708,1401.0,0.0,1137.0,0.0,1125.0,0.0,1110.0,0.0,1247.0,0.0,1172.0,0.0,1091.0,0.0,938.0,0.0,0.3801013,-0.026521198,-0.13387895,-0.09347039,0.19333446,0.13538474,-0.14889026,-0.22683612,0.023854058,0.19986214,0.013685784,0.13264923,0.15650551,0.27239802,0.14006482,0.060980413
655,9051.0,282.84375,38.757343,2262.0,0.47596237,0.0034254144,0.022864018,5.0,2.8,0.48315102,1441.0,0.0,1119.0,0.0,1136.0,0.0,1080.0,0.0,1066.0,0.0,1111.0,0.0,1080.0,0.0,1018.0,0.0,0.3752812,0.4115351,0.1737119,0.025082111,0.040092822,-0.09176002,-0.032285154,0.011207217,0.17925043,0.14836633,0.23304531,0.11149543,0.08558133,0.0806812,0.087630354,0.07394962
656,8158.0,254.9375,29.403378,2265.0,0.49331746,0.0038004168,0.024971558,3.0,5.3333335,0.5397156,1178.0,0.0,933.0,0.0,964.0,0.0,1071.0,0.0,922.0,0.0,1089.0,0.0,1013.0,0.0,988.0,0.0,0.35862306,0.10009369,0.0059839343,-0.28175563,-0.24700627,-0.32043847,-0.25019866,-0.016994085,0.095854744,0.11171949,0.29029366,0.12363799,0.08188774,0.12890987,0.026794726,0.14090179
657,4646.0,145.1875,48.30013,1969.0,0.46193048,0.0066738427,0.040084537,8.0,1.5,0.4722342,911.0,0.0,544.0,0.0,506.0,0.0,572.0,0.0,505.0,0.0,496.0,0.0,557.0,0.0,555.0,0.0,0.19567099,0.074341476,0.21993904,-0.041925922,-0.029124642,0.07481261,-0.08885285,-0.03433349,0.19233453,0.15045981,0.14993456,0.10173982,0.11359679,0.081878155,0.09887682,0.111179516
658,7066.0,220.8125,42.64859,2148.0,0.46450973,0.004387827,0.028199354,3.0,3.3333333,0.3746108,1226.0,0.0,921.0,0.0,803.0,0.0,858.0,0.0,829.0,0.0,908.0,0.0,731.0,0.0,790.0,0.0,0.59697795,0.32596806,0.18028377,0.12698652,0.11266151,-0.0077650016,-0.07612973,-0.070099905,0.14939396,0.21292605,0.16628905,0.062401343,0.11604021,0.108413525,0.107409224,0.077126645
659,10141.0,316.90625,75.590324,3079.0,0.45830882,0.0030571993,0.020754488,3.0,6.0,0.66275513,1602.0,0.0,1444.0,0.0,1360.0,0.0,1114.0,0.0,1534.0,0.0,889.0,0.0,1246.0,0.0,952.0,0.0,0.70829326,0.23455767,-0.09212938,-0.18024041,-0.13480213,-0.024495801,0.11235507,0.23980197,0.16392434,0.10796915,0.17720003,0.23757918,0.09618903,0.13716826,0.048507955,0.031462062
660,10151.0,317.21875,58.184906,2552.0,0.5022578,0.0030541872,0.020737056,6.0,2.6666667,0.57413065,1274.0,0.0,1273.0,0.0,1173.0,0.0,1289.0,0.0,1409.0,0.0,1170.0,0.0,1266.0,0.0,1297.0,0.0,0.41849187,-0.31392688,-0.6136363,-0.31192988,0.15665673,0.40462965,0.2803307,-0.17530364,0.057443064,0.119098745,0.1743982,0.022821076,0.41804203,0.022944298,0.12777078,0.05748181
661,4212.0,131.625,24.419191,1617.0,0.526897,0.007361672,0.043491125,4.0,3.5,0.51590693,484.0,0.0,507.0,0.0,533.0,0.0,464.0,0.0,432.0,0.0,489.0,0.0,606.0,0.0,697.0,0.0,0.6215567,0.5065099,0.37900338,0.21135983,0.065052375,-0.03583805,-0.12840235,-0.10894715,0.27217442,0.25153136,0.18223798,0.04591123,0.0541118,0.06008111,0.034340598,0.099611506
662,8885.0,277.65625,58.500324,2454.0,0.47817814,0.0034894191,0.023226527,6.0,2.1666667,0.47900957,1334.0,0.0,1253.0,0.0,982.0,0.0,1116.0,0.0,1112.0,0.0,929.0,0.0,1059.0,0.0,1100.0,0.0,0.28778496,-0.23872684,-0.18116464,0.039306294,0.1763894,0.25391465,0.034893487,-0.24594444,0.13045214,0.11008375,0.086088374,0.025871683,0.16856016,0.19624332,0.12018351,0.16251706
663,11209.0,350.28125,52.23399,2636.0,0.5044852,0.0027658816,0.01905419,7.0,2.142857,0.52627355,1404.0,0.0,1411.0,0.0,1282.0,0.0,1308.0,0.0,1536.0,0.0,1519.0,0.0,1355.0,0.0,1394.0,0.0,0.13399777,-0.45205605,-0.42824838,-0.010255708,0.6216813,0.17357273,-0.30955997,-0.34416237,0.09294503,0.048231255,0.093406156,0.058639493,0.057495084,0.35409147,0.1939882,0.101203315
664,3212.0,100.375,47.043034,1696.0,0.4112602,0.009654313,0.054406956,4.0,2.0,0.40660024,844.0,0.0,376.0,0.0,393.0,0.0,338.0,0.0,278.0,0.0,382.0,0.0,298.0,0.0,303.0,0.0,0.6644754,0.45545548,0.28765953,0.07765118,-0.04704103,-0.0855275,-0.03328075,0.031012814,0.2141872,0.1693843,0.24066025,0.107629284,0.057357673,0.048689757,0.07927118,0.08282034
665,9349.0,292.15625,54.057903,2517.0,0.48544437,0.0033162173,0.022242768,6.0,2.6666667,0.5774949,1325.0,0.0,1165.0,0.0,1071.0,0.0,1237.0,0.0,1229.0,0.0,1154.0,0.0,1182.0,0.0,986.0,0.0,0.4549716,-0.18633018,-0.505519,-0.4245412,0.037143573,0.45566046,0.38740844,-0.021581821,0.039272804,0.13741507,0.08757153,0.13082524,0.44723117,0.05759797,0.030469239,0.06961699
666,6865.0,214.53125,18.606089,1920.0,0.47796443,0.004516317,0.028894478,4.0,4.0,0.5325565,966.0,0.0,910.0,0.0,899.0,0.0,856.0,0.0,849.0,0.0,835.0,0.0,805.0,0.0,745.0,0.0,0.5336943,0.44759992,0.40198565,0.3960391,0.2436786,0.24946703,0.24879555,0.2226738,0.23879577,0.15487652,0.098907314,0.13667619,0.10342393,0.09526352,0.0923375,0.07971927
667,6202.0,193.8125,33.514397,1921.0,0.4629516,0.004999194,0.0314748,4.0,3.25,0.47420186,998.0,0.0,909.0,0.0,812.0,0.0,718.0,0.0,661.0,0.0,712.0,0.0,679.0,0.0,713.0,0.0,0.56432855,0.56472576,0.4001094,0.45655563,0.37956268,0.29938066,0.25072086,0.11217888,0.3728911,0.11451398,0.09556817,0.07724648,0.08656127,0.12048526,0.0975881,0.035145633
668,2709.0,84.65625,35.175106,1611.0,0.4508032,0.011447563,0.06255215,6.0,2.1666667,0.5441122,607.0,0.0,354.0,0.0,273.0,0.0,274.0,0.0,265.0,0.0,264.0,0.0,306.0,0.0,366.0,0.0,0.3962881,0.3408763,0.23715052,0.18462828,0.0063237585,-0.02231655,-0.013785087,-0.123469904,0.2760545,0.19199394,0.1291483,0.07562347,0.05937137,0.13303944,0.05858207,0.0761869
669,4722.0,147.5625,42.302437,1960.0,0.44633904,0.0065664053,0.039546166,4.0,3.0,0.4841169,936.0,0.0,692.0,0.0,595.0,0.0,507.0,0.0,399.0,0.0,486.0,0.0,595.0,0.0,512.0,0.0,0.7257913,0.5691032,0.43717986,0.32438618,0.25560147,0.18922883,0.13265187,0.050796095,0.34099507,0.08624493,0.13927692,0.114562444,0.13968658,0.05290049,0.058066726,0.068266846
670,3833.0,119.78125,75.17468,1955.0,0.36853975,0.008089771,0.047026638,1.0,8.0,0.46699712,1177.0,0.0,613.0,0.0,376.0,0.0,364.0,0.0,357.0,0.0,304.0,0.0,291.0,0.0,351.0,0.0,0.7189189,0.56843555,0.38897213,0.29550532,0.19172277,0.11812303,0.04444866,-0.0014593832,0.26872972,0.21479437,0.13769265,0.1016118,0.08686314,0.078729615,0.0621242,0.04945453
671,10591.0,330.96875,50.95616,2792.0,0.48501924,0.0029272898,0.01999987,10.0,1.9,0.66046643,1437.0,0.0,1490.0,0.0,1331.0,0.0,1216.0,0.0,1258.0,0.0,1348.0,0.0,1242.0,0.0,1269.0,0.0,-0.18307748,-0.28324994,0.7582384,-0.17881854,-0.31474894,0.6218999,-0.1506447,-0.35203803,0.23954041,0.16077521,0.09463669,0.043706357,0.14613436,0.054524466,0.119648166,0.14103433
672,2626.0,82.0625,8.933565,1217.0,0.5006265,0.011809524,0.064160205,7.0,2.0,0.47715157,329.0,0.0,329.0,0.0,313.0,0.0,300.0,0.0,384.0,0.0,331.0,0.0,321.0,0.0,319.0,0.0,0.25771958,0.14340647,-0.018921921,-0.21795923,-0.267787,-0.016846336,-0.09591889,-0.1840463,0.11822039,0.19304433,0.16977341,0.15787971,0.15796341,0.08553548,0.07484375,0.04273952
673,6799.0,212.46875,47.76831,2346.0,0.5102031,0.0045601646,0.029130848,4.0,3.75,0.56625974,968.0,0.0,612.0,0.0,871.0,0.0,872.0,0.0,758.0,0.0,1004.0,0.0,671.0,0.0,1043.0,0.0,0.6855563,0.25545382,-0.19791965,-0.5628513,-0.6942346,-0.5056316,-0.16378383,0.17912404,0.11093829,0.19713023,0.43894076,0.1602437,0.031175788,0.01842484,0.03825626,0.0048901225
674,11448.0,357.75,73.44556,2869.0,0.50030434,0.002708133,0.01871358,11.0,1.9090909,0.7471174,1499.0,0.0,1479.0,0.0,1267.0,0.0,1465.0,0.0,1455.0,0.0,1350.0,0.0,1424.0,0.0,1509.0,0.0,-0.42445984,-0.53282934,0.87229204,-0.28673616,-0.53256834,0.757235,-0.21897268,-0.50373226,0.14173317,0.11025212,0.09516256,0.10266354,0.026414616,0.102925025,0.22027737,0.2005716
675,6094.0,190.4375,33.015087,1982.0,0.4754915,0.0050878054,0.03194308,8.0,1.875,0.5292091,945.0,0.0,777.0,0.0,724.0,0.0,806.0,0.0,735.0,0.0,743.0,0.0,677.0,0.0,687.0,0.0,0.14823006,-0.14558919,0.22830288,0.32061782,-0.21130794,-0.13906367,0.21043217,0.0631444,0.14433637,0.18876344,0.18267162,0.05132984,0.115416914,0.10589396,0.033196766,0.1783911
676,8925.0,278.90625,56.41219,2526.0,0.48968285,0.0034737785,0.023138052,8.0,2.75,0.77154064,1140.0,0.0,1124.0,0.0,1172.0,0.0,1157.0,0.0,1143.0,0.0,1077.0,0.0,1091.0,0.0,1021.0,0.0,-0.07908504,-0.47694555,-0.33081484,0.6600434,0.2268693,-0.42310464,-0.38666454,0.40754175,0.074009046,0.011452078,0.06638146,0.11779047,0.081262626,0.033302415,0.33479464,0.28100726
677,7028.0,219.625,24.734528,1778.0,0.48373327,0.0044115554,0.028328005,9.0,1.2222222,0.37706318,1058.0,0.0,887.0,0.0,835.0,0.0,825.0,0.0,874.0,0.0,879.0,0.0,864.0,0.0,806.0,0.0,0.22135663,0.462832,0.03351823,0.1760152,-0.026399087,-0.012895863,-0.07036697,-0.13394202,0.14529447,0.20795943,0.13539335,0.14036795,0.10485465,0.09897848,0.08665091,0.08050077
678,9418.0,294.3125,31.76224,2337.0,0.48442242,0.003291919,0.02210404,6.0,2.1666667,0.44913995,1340.0,0.0,1155.0,0.0,1276.0,0.0,1093.0,0.0,1184.0,0.0,1153.0,0.0,1091.0,0.0,1126.0,0.0,0.4966322,0.12361987,-0.15704474,-0.26323214,-0.25032586,-0.109584756,0.17014064,0.319073,0.123123884,0.059827484,0.18564032,0.15937747,0.15077595,0.10915662,0.08318166,0.1289166
679,7485.0,233.90625,39.76679,2217.0,0.45876268,0.00414217,0.026859742,6.0,2.5,0.53800935,1087.0,0.0,1150.0,0.0,982.0,0.0,978.0,0.0,935.0,0.0,778.0,0.0,864.0,0.0,711.0,0.0,0.5850464,0.4277401,0.29244503,0.37106454,0.5005348,0.3053719,0.24976736,0.1489836,0.27226412,0.12819934,0.07609446,0.08870733,0.14092955,0.12735544,0.11841233,0.048037402
680,6958.0,217.4375,41.86208,2526.0,0.51790005,0.0044559436,0.028568326,5.0,3.0,0.54699624,789.0,0.0,875.0,0.0,678.0,0.0,872.0,0.0,1011.0,0.0,846.0,0.0,1035.0,0.0,852.0,0.0,0.47977695,0.08359566,-0.1732916,-0.3523217,-0.24703294,0.0009636432,0.21116902,0.28162456,0.18800774,0.034779154,0.15776671,0.2723272,0.17825359,0.03690966,0.113312386,0.018643543
681,10554.0,329.8125,72.428604,2825.0,0.53967005,0.0029375532,0.020059694,4.0,3.5,0.5263407,1105.0,0.0,1116.0,0.0,1260.0,0.0,1093.0,0.0,1374.0,0.0,1435.0,0.0,1683.0,0.0,1488.0,0.0,0.5733828,0.28416446,0.24708508,0.38432106,0.42432523,0.14058541,-0.05444798,-0.013608278,0.2851958,0.16977002,0.057630524,0.056148227,0.08138822,0.09893601,0.18263772,0.0682935
682,19934.0,622.9375,65.35621,3470.0,0.4980484,0.00155521,0.011610213,7.0,2.4285715,0.5762516,2674.0,0.0,2414.0,0.0,2459.0,0.0,2430.0,0.0,2345.0,0.0,2595.0,0.0,2518.0,0.0,2499.0,0.0,0.2673708,-0.51933,-0.25959486,0.4547657,0.4163665,-0.28256136,-0.50601125,0.06516607,0.16572295,0.036915023,0.12366554,0.09440973,0.062030412,0.033021707,0.38579684,0.09843781
683,6644.0,207.625,16.10464,1757.0,0.48835233,0.0046665664,0.02970267,6.0,2.3333333,0.46718845,827.0,0.0,849.0,0.0,913.0,0.0,858.0,0.0,807.0,0.0,846.0,0.0,808.0,0.0,736.0,0.0,0.35137472,0.33920342,-0.039059207,0.29240465,-0.0436265,0.24953687,-0.128048,-0.042547744,0.23310807,0.17282894,0.10251442,0.059842404,0.12469198,0.11043538,0.093042225,0.103536576
684,19613.0,612.90625,68.851456,3444.0,0.5005584,0.0015806649,0.01177456,7.0,2.0,0.48503545,2404.0,0.0,2452.0,0.0,2398.0,0.0,2473.0,0.0,2496.0,0.0,2558.0,0.0,2528.0,0.0,2304.0,0.0,0.17263794,-0.58074087,-0.37640667,0.4406625,0.5487332,-0.26352265,-0.596152,-0.10109053,0.13314958,0.06433121,0.114162385,0.024664752,0.027492043,0.05318814,0.55538505,0.027626837
685,18641.0,582.53125,76.967926,3304.0,0.50731045,0.0016630901,0.012303949,8.0,2.125,0.59074086,2201.0,0.0,2214.0,0.0,2391.0,0.0,2338.0,0.0,2372.0,0.0,2368.0,0.0,2368.0,0.0,2389.0,0.0,0.14616863,-0.71044874,-0.4031942,0.5653363,0.5910684,-0.29532602,-0.67006296,0.1226425,0.08498875,0.090745315,0.046811104,0.07770155,0.016012644,0.054925475,0.55611,0.07270512
686,8848.0,276.5,48.48131,2688.0,0.4728315,0.0035040127,0.023309017,7.0,1.8571428,0.46518987,1401.0,0.0,1060.0,0.0,1124.0,0.0,1128.0,0.0,1113.0,0.0,1067.0,0.0,894.0,0.0,1061.0,0.0,0.3727265,0.20099981,0.0149672935,0.10729385,0.03336812,-0.14321136,0.033673916,0.049458876,0.13261917,0.21264698,0.14467959,0.11459889,0.070328265,0.0975319,0.077395886,0.15019932
687,21142.0,660.6875,71.492325,3367.0,0.48833692,0.001466345,0.011033145,11.0,1.4545455,0.54275846,2820.0,0.0,2772.0,0.0,2711.0,0.0,2566.0,0.0,2576.0,0.0,2641.0,0.0,2624.0,0.0,2432.0,0.0,-0.12792513,-0.25611585,0.13147159,0.3745103,-0.12319102,-0.2531984,0.35219786,-0.0046552997,0.14499427,0.17266913,0.14340144,0.08072087,0.14774022,0.12949854,0.09261655,0.088358976
688,9068.0,283.375,23.366308,2194.0,0.49464262,0.003418992,0.022827577,8.0,2.0,0.534517,1275.0,0.0,1091.0,0.0,1088.0,0.0,1130.0,0.0,1111.0,0.0,1088.0,0.0,1148.0,0.0,1137.0,0.0,0.061391946,0.039784435,0.3312797,-0.20110251,-0.17448148,0.11053179,-0.1938863,-0.12222763,0.19389825,0.22689633,0.13309401,0.13520372,0.110723786,0.037518386,0.027866527,0.13479899
689,8655.0,270.46875,24.802954,2284.0,0.50599504,0.0035821586,0.023749698,5.0,3.0,0.5079145,1121.0,0.0,1072.0,0.0,1013.0,0.0,951.0,0.0,1080.0,0.0,1187.0,0.0,1098.0,0.0,1133.0,0.0,0.39959294,0.43764663,0.08619386,0.19369899,0.05688354,0.061417177,-0.023789499,-0.13232973,0.31431982,0.15098456,0.17544179,0.10759443,0.058854662,0.06554557,0.08186942,0.045389764
690,7347.0,229.59375,45.963886,2380.0,0.45978388,0.0042199837,0.027285617,4.0,2.25,0.34748876,1327.0,0.0,960.0,0.0,837.0,0.0,883.0,0.0,880.0,0.0,859.0,0.0,811.0,0.0,790.0,0.0,0.5615684,0.47735202,0.28071457,0.21885024,0.09909368,0.011823294,-0.022012731,-0.076563075,0.18912701,0.22071116,0.14759421,0.10721828,0.093016155,0.07674827,0.112642296,0.052942626
691,7303.0,228.21875,27.211824,2408.0,0.5094857,0.004245412,0.027424473,8.0,2.25,0.6128988,833.0,0.0,862.0,0.0,819.0,0.0,1030.0,0.0,978.0,0.0,966.0,0.0,905.0,0.0,910.0,0.0,0.12461437,0.20645158,0.085412435,-0.06817512,0.061121054,0.12028119,0.2593643,-0.027688904,0.27846104,0.07994404,0.06536951,0.20248489,0.16651379,0.03406558,0.0928472,0.08031395
692,17011.0,531.59375,84.467766,3276.0,0.49176338,0.0018224574,0.0133160725,8.0,2.125,0.5968491,2226.0,0.0,2259.0,0.0,2188.0,0.0,2080.0,0.0,2063.0,0.0,2091.0,0.0,2086.0,0.0,2018.0,0.0,0.010245993,-0.63991016,-0.035301715,0.6522821,0.07422199,-0.5924513,-0.13799545,0.6472109,0.11594573,0.06163,0.07319922,0.076504625,0.06506267,0.051440977,0.11249002,0.44372675
693,7180.0,224.375,50.46332,2621.0,0.48616678,0.00431815,0.027820831,4.0,4.5,0.6632312,1117.0,0.0,750.0,0.0,954.0,0.0,966.0,0.0,720.0,0.0,1044.0,0.0,686.0,0.0,943.0,0.0,0.6959928,0.2309036,-0.25931314,-0.5849289,-0.65751207,-0.5363939,-0.17292853,0.20236196,0.08692299,0.11551175,0.4118177,0.11348239,0.09462889,0.09490929,0.05234485,0.030382143
694,6188.0,193.375,20.642416,2384.0,0.4969139,0.0050105057,0.031534664,6.0,3.0,0.60067874,863.0,0.0,711.0,0.0,756.0,0.0,804.0,0.0,692.0,0.0,787.0,0.0,828.0,0.0,747.0,0.0,0.121721566,0.25980666,-0.077760026,0.08570918,-0.32274783,-0.35807037,-0.29978618,-0.13316344,0.1803499,0.11054952,0.31499445,0.08079337,0.075254746,0.02263722,0.1806806,0.03474017
695,7399.0,231.21875,41.311874,2729.0,0.47280583,0.0041903215,0.027123448,3.0,5.0,0.53939724,1186.0,0.0,986.0,0.0,808.0,0.0,1011.0,0.0,860.0,0.0,762.0,0.0,1002.0,0.0,784.0,0.0,0.55355406,0.33494076,0.17790622,-0.113562375,-0.36080715,-0.28338602,-0.17669675,-0.021763891,0.1721699,0.12066623,0.31228152,0.14307402,0.071223356,0.041711997,0.04458761,0.09428536
696,11676.0,364.875,68.50399,3470.0,0.48879698,0.0026552463,0.018400563,5.0,2.6,0.48466942,1873.0,0.0,1272.0,0.0,1517.0,0.0,1363.0,0.0,1328.0,0.0,1429.0,0.0,1281.0,0.0,1613.0,0.0,0.44468158,-0.068299696,-0.114449315,-0.20303932,-0.22962688,0.16439861,0.42203322,0.19132048,0.21084313,0.13663979,0.15311208,0.19194163,0.17103682,0.04338975,0.01243252,0.08060427
697,5164.0,161.375,31.27374,2176.0,0.46428126,0.0060042613,0.036699712,5.0,2.6,0.47230828,817.0,0.0,706.0,0.0,691.0,0.0,632.0,0.0,622.0,0.0,550.0,0.0,546.0,0.0,600.0,0.0,0.23277369,0.11222042,0.35630092,0.21280654,0.21731518,0.16966312,0.16123542,0.12682323,0.27511668,0.11624965,0.040847007,0.13681385,0.032666184,0.10147583,0.16968776,0.12714303
698,6589.0,205.90625,39.43219,2482.0,0.50427157,0.004705525,0.02991143,4.0,3.5,0.5175292,771.0,0.0,882.0,0.0,889.0,0.0,623.0,0.0,949.0,0.0,781.0,0.0,815.0,0.0,879.0,0.0,0.5813854,0.0991301,-0.33618882,-0.52030176,-0.50972295,-0.37161675,-0.18885136,0.055648107,0.056275286,0.0567353,0.38455945,0.085783824,0.058654327,0.19827823,0.09357281,0.06614076
699,8018.0,250.5625,30.349977,2447.0,0.47491935,0.003866783,0.025340563,4.0,3.0,0.42479423,1206.0,0.0,1146.0,0.0,974.0,0.0,988.0,0.0,953.0,0.0,843.0,0.0,928.0,0.0,980.0,0.0,0.7140117,0.6227887,0.5105506,0.4180108,0.32077014,0.1810689,0.001370957,-0.018707035,0.37722254,0.22759444,0.08728498,0.04969966,0.056489903,0.091787815,0.070616685,0.039303984
700,7558.0,236.1875,40.52194,2599.0,0.47440866,0.004102157,0.02664018,7.0,1.8571428,0.46639323,1213.0,0.0,974.0,0.0,934.0,0.0,858.0,0.0,887.0,0.0,948.0,0.0,883.0,0.0,861.0,0.0,0.30288807,0.17460062,0.16276482,0.14997865,0.009104346,-0.114980735,0.059486132,-0.07974791,0.1712901,0.17042066,0.20034754,0.13640584,0.0819467,0.059075832,0.08829092,0.09222239
701,5020.0,156.875,37.72081,2295.0,0.46540934,0.006176529,0.037577413,9.0,1.5555556,0.52171314,872.0,0.0,613.0,0.0,666.0,0.0,556.0,0.0,576.0,0.0,565.0,0.0,659.0,0.0,513.0,0.0,0.09527985,0.19692342,0.2534993,-0.13649204,-0.049478453,0.056008615,-0.06467466,0.12317297,0.1946752,0.029237235,0.1792368,0.19922046,0.117932566,0.10065354,0.086486295,0.0925579
702,5296.0,165.5,47.45129,2497.0,0.5136561,0.0058545796,0.03593306,4.0,3.5,0.55740184,800.0,0.0,577.0,0.0,453.0,0.0,715.0,0.0,665.0,0.0,494.0,0.0,717.0,0.0,875.0,0.0,0.5473165,0.29701465,0.06691348,-0.11371648,-0.27327833,-0.29396132,-0.18204561,-0.19134098,0.19569278,0.2893352,0.10995317,0.17390169,0.045554787,0.025967302,0.06346717,0.09612791
703,2807.0,87.71875,44.557713,1714.0,0.4956158,0.011047754,0.060762472,4.0,3.75,0.6854293,598.0,0.0,409.0,0.0,224.0,0.0,162.0,0.0,170.0,0.0,284.0,0.0,449.0,0.0,511.0,0.0,0.6454993,0.51759446,0.48994496,0.37969944,0.22693482,0.16761352,0.069345094,-0.11210619,0.49991873,0.022923123,0.036739368,0.13257402,0.017715096,0.08384982,0.09235935,0.11392048
704,15658.0,489.3125,51.48206,3086.0,0.506609,0.001979945,0.01430252,9.0,1.5555556,0.48288414,1982.0,0.0,1769.0,0.0,2002.0,0.0,1928.0,0.0,1962.0,0.0,1939.0,0.0,2062.0,0.0,2014.0,0.0,0.06146873,-0.5591951,0.029759863,0.60916144,-0.18706977,-0.5618025,0.17849594,0.57307374,0.113279454,0.10598934,0.10094237,0.112730645,0.0857519,0.021976728,0.06056409,0.39876547
705,5742.0,179.4375,25.139532,1698.0,0.4667026,0.005399756,0.033579446,2.0,6.0,0.42929292,903.0,0.0,806.0,0.0,736.0,0.0,681.0,0.0,649.0,0.0,685.0,0.0,660.0,0.0,622.0,0.0,0.5099324,0.6238137,0.41552624,0.38072807,0.33870763,0.24525352,0.18989179,0.13226478,0.31570125,0.16587073,0.1553647,0.10620198,0.06247876,0.12636413,0.007210092,0.060808364
706,16330.0,510.3125,64.56994,3123.0,0.494382,0.0018984629,0.013793778,9.0,1.5555556,0.4882425,2218.0,0.0,1992.0,0.0,2024.0,0.0,2018.0,0.0,2154.0,0.0,1861.0,0.0,2061.0,0.0,2002.0,0.0,-0.037942898,-0.59160644,0.29344878,0.4806681,-0.53910583,-0.36425647,0.43694532,0.13186793,0.07011933,0.17468823,0.11527192,0.19580603,0.06329785,0.04185999,0.046484414,0.2924722
707,16782.0,524.4375,90.384575,3256.0,0.52633774,0.0018473273,0.013472727,7.0,2.142857,0.5381361,1951.0,0.0,1986.0,0.0,2041.0,0.0,1805.0,0.0,1926.0,0.0,2059.0,0.0,2458.0,0.0,2556.0,0.0,0.33606663,0.04197961,0.5613774,0.39998075,-0.09481259,0.04612255,0.2470474,-0.11103438,0.3232974,0.22730036,0.12445777,0.02805461,0.07933489,0.0466969,0.04825004,0.12260801
708,9970.0,311.5625,47.65169,2880.0,0.4777882,0.00310964,0.021057524,3.0,4.3333335,0.46158475,1548.0,0.0,1398.0,0.0,1187.0,0.0,1151.0,0.0,1073.0,0.0,1240.0,0.0,1119.0,0.0,1254.0,0.0,0.5375996,0.28136563,0.07927026,0.1285851,0.21174678,0.27468294,0.22862451,0.015238821,0.28492033,0.11302631,0.1397235,0.08936089,0.1534689,0.1386176,0.056883134,0.02399931
709,15874.0,496.0625,49.440582,3115.0,0.4897357,0.001953002,0.014134677,8.0,1.75,0.47467557,2227.0,0.0,2032.0,0.0,1976.0,0.0,1909.0,0.0,1888.0,0.0,1910.0,0.0,1923.0,0.0,2009.0,0.0,-0.032696344,-0.082968146,0.24001877,0.2815475,-0.14776161,-0.039868683,0.29784036,-0.116597205,0.27565795,0.09938729,0.07048084,0.07122,0.05731954,0.081324495,0.17271955,0.17189032
710,8668.0,270.875,25.51562,2123.0,0.49397114,0.0035767856,0.023719454,8.0,1.875,0.50046146,1230.0,0.0,1111.0,0.0,1020.0,0.0,1036.0,0.0,1017.0,0.0,1008.0,0.0,1117.0,0.0,1129.0,0.0,0.15804999,0.39388335,0.22607595,0.11450608,0.15320502,0.047173124,-0.009653172,-0.08111935,0.3394104,0.15158094,0.031945202,0.096753605,0.13370821,0.07135623,0.093334705,0.081910715
711,9870.0,308.4375,39.342197,2634.0,0.52941465,0.003141149,0.021239176,2.0,6.5,0.46281663,1113.0,0.0,1106.0,0.0,1075.0,0.0,1148.0,0.0,1178.0,0.0,1471.0,0.0,1422.0,0.0,1357.0,0.0,0.7565345,0.71935356,0.65181345,0.576798,0.43141726,0.34388164,0.24353302,0.19850582,0.48044336,0.14129506,0.05802515,0.09979278,0.0389337,0.040600605,0.09141435,0.049494997
712,7027.0,219.59375,45.98971,2333.0,0.4487851,0.0044121835,0.028331406,4.0,3.0,0.46179023,1199.0,0.0,1097.0,0.0,864.0,0.0,816.0,0.0,802.0,0.0,807.0,0.0,717.0,0.0,725.0,0.0,0.69487953,0.5892831,0.577041,0.4703697,0.3266828,0.20839144,0.15353252,0.117222734,0.30606338,0.23860312,0.11115817,0.03788752,0.09915973,0.0559091,0.03372264,0.11749635
713,6200.0,193.75,42.633614,2241.0,0.46685743,0.0050008064,0.031483334,5.0,3.0,0.5551613,985.0,0.0,739.0,0.0,786.0,0.0,836.0,0.0,730.0,0.0,828.0,0.0,724.0,0.0,572.0,0.0,0.4356206,0.10711308,-0.041454982,-0.087898016,0.0330907,-0.10072596,-0.2479401,-0.13942473,0.075562134,0.051549245,0.2768493,0.055254404,0.07842743,0.21642469,0.09393271,0.1520001
714,16160.0,505.0,107.90302,3135.0,0.4923527,0.0019184356,0.0139187975,5.0,3.6,0.65210396,2005.0,0.0,1824.0,0.0,2051.0,0.0,2168.0,0.0,2503.0,0.0,2146.0,0.0,1697.0,0.0,1766.0,0.0,0.47377998,-0.07561101,-0.2864635,-0.17457552,0.22586143,0.33400255,0.14720407,-0.13354519,0.19175999,0.08508865,0.10124793,0.13596076,0.2471399,0.14635874,0.04046937,0.05197465
715,17851.0,557.84375,76.14957,3338.0,0.4869466,0.0017366947,0.01277322,9.0,2.0,0.6210296,2428.0,0.0,2349.0,0.0,2207.0,0.0,2220.0,0.0,2142.0,0.0,2256.0,0.0,2168.0,0.0,2081.0,0.0,-0.0819301,-0.569338,0.33986315,0.5936837,-0.3812216,-0.33167952,0.530476,0.15486461,0.16119733,0.12471575,0.10155538,0.04382874,0.09803636,0.0873639,0.14977089,0.23353165
